record_id,performance_month,quarter,fiscal_year,zone,cluster,branch,wealth_manager_id,wealth_manager_name,employee_grade,product_category,product_name,source_system,target_amount,achieved_amount,revenue_amount,customer_count,active_clients,data_quality_issue,meeting_context
REC001405,2026-06-30,Q2,2026,"Kolkata South",Behala,Thakurpukur,WM057,"Sohini Gupta",Manager,Liability,FD,"Deposit RA",7540413.00,6892835.85,8348.66,48,219,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000870,2026-07-31,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM055,"Subhojit Saha","Senior Manager",Investment,"Mutual Fund","Investment RA",2318767.00,2656277.53,12701.53,6,148,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003855,2026-07-31,Q3,2026,"Kolkata Central",Esplanade,"Esplanade Main",WM065,"Aditi Roy","Deputy Manager",Asset,"Business Loan","Loan RA",4417579.00,3932979.19,19302.09,2,335,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000488,2026-04-30,Q2,2026,"Greater Kolkata",Howrah,Bally,WM069,"Ishaan Chatterjee","Senior Manager",Asset,"Personal Loan","Loan RA",3968682.00,3054619.99,23876.55,1,300,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003593,2026-09-30,Q3,2026,"Kolkata Central","Park Street","Middleton Street",WM029,"Nisha Gupta","Senior Manager",Liability,FD,"Deposit RA",5325017.00,3962703.17,14701.79,67,342,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005286,2026-06-30,Q2,2026,"Greater Kolkata",Howrah,"Howrah Main",WM017,"Subhojit Roy","Senior Manager",Asset,"Personal Loan","Loan RA",3971373.00,3193659.26,15224.43,5,257,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002766,2026-09-30,Q3,2026,"Greater Kolkata",Howrah,Bally,WM054,"Ishaan Mitra","Deputy Manager",Asset,"Personal Loan","Loan RA",1552135.00,1052815.50,10441.36,2,305,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000904,2026-05-31,Q2,2026,"Kolkata South","New Alipore","New Alipore Main",WM042,"Sneha Bose",Manager,Liability,CASA,"CASA RA",5373390.00,4684256.61,13874.67,6,279,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002230,2026-09-30,Q3,2026,"Kolkata North","Lake Town","VIP Road",WM022,"Ritwik Singh",Manager,Fee,Forex,"Forex RA",304400.00,270453.29,7681.70,33,344,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001389,2026-05-31,Q2,2026,"Kolkata East","New Town","New Town Action Area I",WM085,"Nisha Roy","Deputy Manager",Investment,"Mutual Fund","Investment RA",7177457.00,6524559.54,60953.10,25,104,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003581,2026-07-31,Q3,2026,"Kolkata South",Gariahat,Ballygunge,WM097,"Priya Banerjee","Senior Manager",Investment,"Mutual Fund","Investment RA",1717857.00,1645973.62,15747.17,19,333,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001578,2026-05-31,Q2,2026,"Kolkata South",Tollygunge,"Golf Green",WM062,"Anirban Singh","Senior Manager",Fee,Insurance,"LI RA",896292.00,701297.29,89398.54,31,189,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002056,2026-09-30,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM050,"Subhojit Ghosh","Senior Manager",Investment,"Mutual Fund","Investment RA",6663480.00,6695899.45,43494.26,30,285,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002480,2026-05-31,Q2,2026,"Kolkata East","Salt Lake","City Centre",WM086,"Anirban Sharma","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",6847211.00,6339857.63,24433.48,28,348,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000840,2026-07-31,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM082,"Ritwik Pal",Manager,Liability,FD,"Deposit RA",5326559.00,5158367.33,7796.52,29,169,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002114,2026-05-31,Q2,2026,"Kolkata North","Lake Town","Bangur Avenue",WM019,"Sneha Mukherjee","Senior Manager",Liability,CASA,"CASA RA",6977137.00,6929447.15,13751.93,58,145,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002008,2026-06-30,Q2,2026,"Kolkata North","BT Road",Sinthi,WM080,"Nisha Khan","Senior Manager",Liability,CASA,"CASA RA",5674727.00,4418313.63,8163.09,68,131,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000535,2026-09-30,Q3,2026,"Kolkata East","New Town",Ecospace,WM066,"Aditi Sen","Deputy Manager",Liability,FD,"Deposit RA",5646236.00,5753292.72,8970.83,69,314,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000814,2026-05-31,Q2,2026,"Kolkata North","BT Road",Baranagar,WM037,"Sayan Agarwal","Deputy Manager",Liability,"Deposit Mobilization","Deposit RA",14200596.00,13785256.02,13871.51,49,114,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003305,2026-08-31,Q3,2026,"Kolkata North",Shyambazar,"Shyambazar Main",WM046,"Poulami Ali","Senior Manager",Asset,"Business Loan","Loan RA",3117324.00,3089311.95,14023.18,20,147,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002199,2026-04-30,Q2,2026,"Kolkata South",Garia,Patuli,WM096,"Riya Saha","Deputy Manager",Asset,"Business Loan","Loan RA",8832313.00,6291651.04,25899.90,29,269,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000112,2026-08-31,Q3,2026,"Kolkata East","EM Bypass","Science City",WM068,"Sohini Mukherjee","Senior Manager",Fee,Insurance,"LI RA",566346.00,461626.06,70507.80,10,200,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003380,2026-08-31,Q3,2026,"Kolkata East","New Town",Ecospace,WM066,"Aditi Sen","Deputy Manager",Asset,"Business Loan","Loan RA",14212415.00,14679707.65,128765.03,11,119,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000880,2026-06-30,Q2,2026,"Kolkata North",Shyambazar,"Shyambazar Main",WM046,"Poulami Ali","Senior Manager",Fee,Insurance,"LI RA",639507.00,518362.41,63536.68,26,233,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002346,2026-04-30,Q2,2026,"Kolkata Central",Esplanade,Dharmatala,WM089,"Aditi Bose","Deputy Manager",Fee,Insurance,"LI RA",806144.00,669686.35,110478.46,24,152,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003806,2026-04-30,Q2,2026,"Kolkata East",Rajarhat,"Chinar Park",WM075,"Sohini Sharma",Manager,Investment,Demat,"Demat RA",46.00,37.00,14652.72,18,337,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002743,2026-07-31,Q3,2026,"Kolkata Central","Park Street","Middleton Street",WM029,"Nisha Gupta","Senior Manager",Investment,"Mutual Fund","Investment RA",5087043.00,3784098.40,28467.37,12,254,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002785,2026-07-31,Q3,2026,"Kolkata East",Rajarhat,"Rajarhat Main",WM015,"Anirban Ghosh","Deputy Manager",Asset,"Personal Loan","Loan RA",3102315.00,3720023.40,32980.19,10,316,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001615,2026-05-31,Q2,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Liability,"Deposit Mobilization","Deposit RA",10058837.00,9625100.65,26195.61,40,316,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001138,2026-04-30,Q2,2026,"Kolkata South",Behala,"Behala Main",WM056,"Aditi Banerjee","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",14834402.00,14826973.77,34483.15,45,337,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002945,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM084,"Rohan Sen","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",10933442.00,6235033.72,15819.29,29,218,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004040,2026-09-30,Q3,2026,"Kolkata East","EM Bypass",Kasba,WM064,"Subhojit Ghosh","Senior Manager",Liability,CASA,"CASA RA",2851560.00,2134782.50,4702.23,69,136,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000308,2026-06-30,Q2,2026,"Kolkata Central",Esplanade,Chowringhee,WM024,"Ishaan Mitra","Senior Manager",Fee,Forex,"Forex RA",333838.00,234252.62,7516.13,3,205,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000090,2026-08-31,Q3,2026,"Greater Kolkata",Howrah,Bally,WM054,"Ishaan Mitra","Deputy Manager",Liability,FD,"Deposit RA",3533163.00,2523791.97,5917.85,51,342,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001599,2026-08-31,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM095,"Sohini Saha","Deputy Manager",Fee,Forex,"Forex RA",354938.00,358918.20,5571.97,30,164,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000249,2026-04-30,Q2,2026,"Kolkata Central",Dalhousie,"BBD Bag",WM083,"Abhishek Agarwal","Senior Manager",Investment,Demat,"Demat RA",41.00,27.00,13462.03,28,316,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005446,2026-05-31,Q2,2026,"Kolkata South","New Alipore",Chetla,WM045,"Sohini Singh",Manager,Liability,FD,"Deposit RA",6800468.00,5373584.64,21083.24,46,80,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003491,2026-04-30,Q2,2026,"Kolkata South","New Alipore",Alipore,WM072,"Anirban Bose",Manager,Investment,Demat,"Demat RA",16.00,16.00,7926.83,18,313,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003108,2026-04-30,Q2,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM095,"Sohini Saha","Deputy Manager",Fee,Forex,"Forex RA",124686.00,98209.26,3209.84,6,157,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001240,2026-06-30,Q2,2026,"Kolkata South",Garia,Naktala,WM058,"Rahul Gupta","Senior Manager",Asset,"Personal Loan","Loan RA",3162036.00,2310122.44,11253.96,20,250,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003271,2026-06-30,Q2,2026,"Greater Kolkata",Howrah,Bally,WM054,"Ishaan Mitra","Deputy Manager",Fee,Forex,"Forex RA",257959.00,185943.70,6328.75,28,302,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004274,2026-04-30,Q2,2026,"Kolkata North","Lake Town","VIP Road",WM033,"Ananya Ali","Senior Manager",Fee,Cards,"Cards RA",46.00,37.00,52115.38,26,129,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002408,2026-04-30,Q2,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM095,"Sohini Saha","Deputy Manager",Fee,Forex,"Forex RA",384547.00,288453.53,6368.35,3,300,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001188,2026-06-30,Q2,2026,"Kolkata East","New Town","New Town Action Area I",WM085,"Nisha Roy","Deputy Manager",Fee,Forex,"Forex RA",193734.00,0.00,0.00,2,305,NULL_AMOUNT,"Q2-Q3 review for Q4 target achievement planning"
REC001069,2026-04-30,Q2,2026,"Kolkata Central","Park Street","Middleton Street",WM074,"Priya Dutta","Deputy Manager",Fee,Cards,"Cards RA",22.00,17.00,22423.88,8,335,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001270,2026-06-30,Q2,2026,"Kolkata East","Salt Lake",Karunamoyee,WM006,"Anirban Singh","Senior Manager",Investment,"Mutual Fund","Investment RA",2666677.00,2583820.31,20208.10,27,168,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002777,2026-09-30,Q3,2026,"Kolkata South",Gariahat,"Hindustan Park",WM043,"Subhojit Khan","Deputy Manager",Investment,Demat,"Demat RA",46.00,50.00,15720.81,24,294,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003835,2026-05-31,Q2,2026,"Kolkata North","Lake Town","Bangur Avenue",WM019,"Sneha Mukherjee","Senior Manager",Fee,Insurance,"LI RA",473484.00,473456.55,60927.44,33,318,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003837,2026-07-31,Q3,2026,"Kolkata North","Lake Town","VIP Road",WM011,"Rahul Chakraborty","Senior Manager",Liability,FD,"Deposit RA",7415159.00,4938321.24,14934.65,45,151,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000063,2026-09-30,Q3,2026,"Kolkata East",Rajarhat,"Chinar Park",WM075,"Sohini Sharma",Manager,Asset,"Personal Loan","Loan RA",1423254.00,1156840.74,9735.21,35,273,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002149,2026-05-31,Q2,2026,"Kolkata Central",Esplanade,Chowringhee,WM024,"Ishaan Mitra","Senior Manager",Liability,CASA,"CASA RA",5025909.00,4285121.74,5737.61,27,272,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003570,2026-06-30,Q2,2026,"Kolkata Central",Esplanade,Chowringhee,WM024,"Ishaan Mitra","Senior Manager",Fee,Cards,"Cards RA",115.00,81.00,81645.44,32,149,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC001155,2026-09-30,Q3,2026,"Kolkata North","BT Road","BT Road Main",WM078,"Rahul Khan",Manager,Liability,"Deposit Mobilization","Deposit RA",15664329.00,14614591.25,56493.93,49,286,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000531,2026-07-31,Q3,2026,"Kolkata South","New Alipore",Alipore,WM040,"Sneha Chatterjee","Deputy Manager",Asset,"Personal Loan","Loan RA",895412.00,875699.53,4930.55,34,212,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001168,2026-08-31,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM073,"Ishaan Khan","Deputy Manager",Liability,CASA,"CASA RA",4901162.00,3999064.34,15395.29,15,325,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004932,2026-07-31,Q3,2026,"Kolkata East","New Town",Ecospace,WM066,"Aditi Sen","Deputy Manager",Liability,FD,"Deposit RA",8696855.00,9848622.48,19913.73,25,198,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001969,2026-06-30,Q2,2026,"Kolkata Central","Park Street","Middleton Street",WM029,"Nisha Gupta","Senior Manager",Liability,CASA,"CASA RA",5749883.00,4350536.42,12365.77,39,320,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC002794,2026-05-31,Q2,2026,"Kolkata South","New Alipore",Alipore,WM027,"Ritwik Banerjee",Manager,Asset,"Personal Loan","Loan RA",1549813.00,1519758.16,11902.62,25,300,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001621,2026-05-31,Q2,2026,"Kolkata South",Behala,Thakurpukur,WM082,"Ritwik Pal",Manager,Asset,"Personal Loan","Loan RA",3276442.00,3179041.89,29223.57,20,282,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005101,2026-04-30,Q2,2026,"Kolkata Central",Dalhousie,Lalbazar,WM003,"Aditi Ghosh","Senior Manager",Investment,"Mutual Fund","Investment RA",5175327.00,4098326.97,34175.36,21,308,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003288,2026-06-30,Q2,2026,"Kolkata Central","Park Street","Park Street Main",WM094,"Priya Mukherjee","Senior Manager",Fee,Cards,"Cards RA",31.00,23.00,27241.92,2,89,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001911,2026-05-31,Q2,2026,"Kolkata North","Lake Town","Bangur Avenue",WM019,"Sneha Mukherjee","Senior Manager",Fee,Cards,"Cards RA",117.00,0.00,0.00,35,144,NULL_AMOUNT,"Q2-Q3 review for Q4 target achievement planning"
REC003149,2026-06-30,Q2,2026,"Kolkata East","Salt Lake","Salt Lake Sector 5",WM034,"Ritwik Singh","Deputy Manager",Asset,"Personal Loan","Loan RA",3293172.00,3019039.27,23800.33,18,255,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001878,2026-04-30,Q2,2026,"Kolkata South","New Alipore",Alipore,WM027,"Ritwik Banerjee",Manager,Asset,"Home Loan","Loan RA",13291949.00,12538861.45,73212.00,29,284,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005410,2026-09-30,Q3,2026,"Kolkata Central","Park Street","Park Street Main",WM094,"Priya Mukherjee","Senior Manager",Fee,Insurance,"LI RA",614418.00,432503.86,40711.99,20,95,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001789,2026-07-31,Q3,2026,"Kolkata South",Gariahat,Ballygunge,WM097,"Priya Banerjee","Senior Manager",Fee,Insurance,"LI RA",738228.00,763771.09,104899.04,23,272,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004857,2026-08-31,Q3,2026,"Kolkata East",Rajarhat,Teghoria,WM041,"Priya Jain","Deputy Manager",Asset,"Business Loan","Loan RA",12251064.00,11311668.01,100541.12,11,92,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002050,2026-05-31,Q2,2026,"Kolkata North","Lake Town","VIP Road",WM033,"Ananya Ali","Senior Manager",Asset,"Home Loan","Loan RA",15164643.00,14018827.19,71489.90,22,244,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001183,2026-08-31,Q3,2026,"Kolkata South",Behala,Sakherbazar,WM005,"Poulami Ali","Deputy Manager",Fee,Cards,"Cards RA",97.00,114.00,149367.78,14,94,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002303,2026-06-30,Q2,2026,"Kolkata South","New Alipore",Alipore,WM027,"Ritwik Banerjee",Manager,Fee,Insurance,"LI RA",491225.00,439510.11,49297.72,17,225,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002711,2026-04-30,Q2,2026,"Kolkata South",Tollygunge,"Tollygunge Main",WM098,"Moumita Singh","Senior Manager",Asset,"Personal Loan","Loan RA",1368645.00,1239251.54,8998.39,13,336,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003359,2026-08-31,Q3,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Fee,Cards,"Cards RA",28.00,18.00,25156.21,12,214,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000743,2026-06-30,Q2,2026,"Greater Kolkata",Serampore,Uttarpara,WM081,"Ritwik Mukherjee","Senior Manager",Fee,Cards,"Cards RA",30.00,25.00,30339.10,9,290,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003527,2026-05-31,Q2,2026,"Kolkata South","New Alipore",Chetla,WM087,"Sneha Ghosh",Manager,Liability,FD,"Deposit RA",8816541.00,7569060.76,9717.23,70,271,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000849,2026-07-31,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM081,"Ritwik Mukherjee","Senior Manager",Liability,FD,"Deposit RA",3854191.00,2337778.14,5013.05,17,290,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005189,2026-09-30,Q3,2026,"Kolkata East","New Town","New Town Action Area I",WM085,"Nisha Roy","Deputy Manager",Liability,CASA,"CASA RA",5685293.00,4502357.06,14389.07,42,168,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004956,2026-07-31,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM057,"Sohini Gupta",Manager,Asset,"Home Loan","Loan RA",4349751.00,3743121.95,23754.84,24,272,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000352,2026-08-31,Q3,2026,"Kolkata South",Gariahat,Golpark,WM051,"Nisha Singh",Manager,Liability,FD,"Deposit RA",3061635.00,2550874.06,6847.49,41,232,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004023,2026-05-31,Q2,2026,"Kolkata South",Gariahat,Ballygunge,WM070,"Ananya Saha","Senior Manager",Investment,Demat,"Demat RA",22.00,17.00,6337.31,13,217,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005285,2026-04-30,Q2,2026,"Kolkata Central",Esplanade,"Esplanade Main",WM008,"Aarav Chatterjee","Senior Manager",Investment,"Mutual Fund","Investment RA",2586352.00,2063836.12,17421.26,16,208,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000785,2026-05-31,Q2,2026,"Kolkata Central",Dalhousie,Lalbazar,WM003,"Aditi Ghosh","Senior Manager",Fee,Forex,"Forex RA",480742.00,408213.47,6450.83,15,253,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004836,2026-07-31,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM057,"Sohini Gupta",Manager,Fee,Cards,"Cards RA",68.00,65.00,46250.36,32,125,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001741,2026-07-31,Q3,2026,"Kolkata South","New Alipore",Alipore,WM040,"Sneha Chatterjee","Deputy Manager",Fee,Forex,"Forex RA",252358.00,223798.98,4299.02,33,345,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003111,2026-04-30,Q2,2026,"Kolkata North",Shyambazar,Bagbazar,WM025,"Rohan Mukherjee","Senior Manager",Fee,Cards,"Cards RA",84.00,67.00,71899.67,5,146,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004907,2026-07-31,Q3,2026,"Kolkata South",Garia,Naktala,WM058,"Rahul Gupta","Senior Manager",Asset,"Business Loan","Loan RA",13936686.00,13690182.67,110289.75,25,123,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004657,2026-08-31,Q3,2026,"Kolkata East","Salt Lake",Karunamoyee,WM006,"Anirban Singh","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",12735943.00,11604391.17,44937.07,10,214,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002833,2026-05-31,Q2,2026,"Kolkata East","Salt Lake",Karunamoyee,WM014,"Abhishek Ali","Senior Manager",Fee,Cards,"Cards RA",99.00,74.00,69103.72,32,274,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004114,2026-06-30,Q2,2026,"Kolkata East","EM Bypass",Ruby,WM049,"Poulami Agarwal","Deputy Manager",Investment,"Mutual Fund","Investment RA",7965641.00,6330666.97,27349.47,14,339,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
